municipio,periodo,ocorrencias,ocorrencias_ameaça,ocorrencias_calúnia,ocorrencias_difamação,ocorrencias_estupro,ocorrencias_injúria,ocorrencias_lesão_corporal_grave_ou_gravíssima___dolosa,ocorrencias_lesão_corporal_leve___dolosa,ocorrencias_vias_de_fato,feminicidios,populacao_total,populacao_feminina,alfabetizacao_total,taxa_violencia_100k,taxa_feminicidio_100k,taxa_violencia_mes_anterior,taxa_violencia_3_meses_atras,taxa_violencia_6_meses_atras,houve_violencia_mes_anterior,houve_violencia_3_meses_atras,houve_violencia_6_meses_atras,media_3_meses,media_6_meses,variacao_mensal,variacao_3_meses,variacao_6_meses,feminicidios_mes_anterior,media_feminicidios_3_meses,ano,mes,mes_seno,mes_cosseno,escalada
CHAPECO,2020-07-01,165.0,83.0,1.0,7.0,1.0,18.0,0.0,43.0,12.0,0.0,254785,128177,97.29,128.72824297650905,0.0,132.62909882428204,117.80584660274465,166.95663028468445,1,1,1,122.48687362007225,134.31946969165034,-0.02941176470588225,0.0927152317880795,-0.2289719626168224,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
COCAL DO SUL,2020-07-01,18.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,17240,8791,98.13,204.75486292799457,0.0,102.37743146399728,22.750540325332725,170.62905243999546,1,1,1,91.0021613013309,123.2320934288856,1.0,8.000000000000002,0.20000000000000018,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
CONCORDIA,2020-07-01,51.0,24.0,0.0,2.0,1.0,5.0,1.0,14.0,4.0,0.0,81646,41379,97.07,123.25092438193286,0.0,106.33413083931462,82.16728292128857,140.1677179245511,1,1,1,103.11188445024449,124.45926677783417,0.15909090909090917,0.5,-0.12068965517241392,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
CORDILHEIRA ALTA,2020-07-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4781,2341,96.13,42.716787697565145,0.0,0.0,0.0,0.0,0,0,0,14.238929232521714,21.358393848782573,,,,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
CORONEL FREITAS,2020-07-01,6.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,10388,5176,93.92,115.91962905718701,0.0,77.27975270479135,328.4389489953632,96.59969088098919,1,1,1,167.43946419371457,128.79958784131892,0.4999999999999998,-0.6470588235294118,0.19999999999999996,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
CORONEL MARTINS,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2065,1021,89.68,97.94319294809011,0.0,195.88638589618023,195.88638589618023,0.0,1,1,0,228.53411687887692,130.59092393078683,-0.5,-0.5,,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
CORREIA PINTO,2020-07-01,6.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,15727,7889,93.96,76.05526682722778,0.0,88.73114463176576,76.05526682722778,152.11053365445557,1,1,1,71.82997422571513,103.51966873706004,-0.14285714285714302,0.0,-0.5,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
CORUPA,2020-07-01,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15267,7633,97.63,52.40403511070353,0.0,131.0100877767588,117.90907899908294,144.1110965544347,1,1,1,139.74409362854274,131.0100877767588,-0.5999999999999999,-0.5555555555555556,-0.6363636363636364,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
CRICIUMA,2020-07-01,160.0,73.0,3.0,9.0,2.0,22.0,1.0,44.0,6.0,0.0,214493,109952,98.03,145.51804423748547,0.0,177.3501164144354,105.50058207217695,158.25087310826544,1,1,1,147.9433449747769,164.01096235933255,-0.1794871794871794,0.3793103448275863,-0.08045977011494243,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
CUNHA PORA,2020-07-01,14.0,7.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,10953,5547,96.78,252.3886785649901,0.0,36.0555255092843,36.0555255092843,126.19433928249505,1,1,1,60.09254251547383,81.12493239588967,6.0,6.0,1.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
CUNHATAI,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968,957,96.84,104.49320794148382,0.0,0.0,0.0,0.0,0,0,0,69.66213862765588,52.24660397074191,,,,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
CURITIBANOS,2020-07-01,27.0,13.0,1.0,1.0,1.0,4.0,0.0,6.0,1.0,0.0,40045,20489,94.74,131.77802723412563,0.0,136.6586949094636,122.01669188344965,248.9140514422373,1,1,1,138.28558413457628,164.31581173637886,-0.03571428571428559,0.08000000000000007,-0.47058823529411764,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
DESCANSO,2020-07-01,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,8530,4230,94.97,118.2033096926714,0.0,260.04728132387703,70.92198581560284,260.04728132387703,1,1,1,126.08353033884947,114.26319936958232,-0.5454545454545454,0.6666666666666667,-0.5454545454545454,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
DIONISIO CERQUEIRA,2020-07-01,11.0,5.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,15008,7580,93.2,145.11873350923483,13.192612137203167,131.92612137203164,131.92612137203164,118.73350923482849,1,1,1,105.54089709762532,129.72735268249778,0.10000000000000009,0.10000000000000009,0.22222222222222232,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
DONA EMMA,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4221,2043,96.79,48.94762604013706,0.0,97.89525208027412,244.73813020068525,48.94762604013706,1,1,1,114.21112742698647,73.42143906020559,-0.5,-0.7999999999999999,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
DOUTOR PEDRINHO,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637,1804,96.6,0.0,0.0,0.0,55.432372505543235,0.0,0,1,0,18.477457501847745,36.95491500369549,,-1.0,,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
ENTRE RIOS,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3402,1689,91.48,0.0,0.0,59.206631142687975,118.41326228537595,0.0,1,1,0,98.67771857114663,69.07440299980264,-1.0,-1.0,,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
ERMO,2020-07-01,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2269,1121,94.67,267.6181980374665,0.0,0.0,0.0,178.4121320249777,0,0,1,89.20606601248885,178.4121320249777,,,0.5,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
ERVAL VELHO,2020-07-01,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4885,2470,94.94,121.45748987854252,0.0,80.97165991902834,121.45748987854252,121.45748987854252,1,1,1,161.94331983805668,128.2051282051282,0.5,0.0,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
FAXINAL DOS GUEDES,2020-07-01,7.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,11192,5561,94.88,125.8766408919259,17.98237727027513,89.91188635137566,107.8942636216508,161.8413954324762,1,1,1,113.88838937840916,122.87957801354673,0.3999999999999999,0.16666666666666652,-0.22222222222222232,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
FLOR DO SERTAO,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783,878,88.27,0.0,0.0,227.7904328018223,0.0,0.0,1,0,0,151.8602885345482,94.91268033409263,-1.0,,,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
FLORIANOPOLIS,2020-07-01,423.0,198.0,5.0,19.0,1.0,62.0,1.0,108.0,29.0,0.0,537211,280008,98.64,151.06711236821806,0.0,148.21005114139598,118.21090825976401,221.42224507871202,1,1,1,140.47217698541945,177.3758844985381,0.01927710843373487,0.27794561933534756,-0.31774193548387086,0.0,0.3333333333333333,2020,7,-0.4999999999999997,-0.8660254037844388,0
FORMOSA DO SUL,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682,1329,93.4,0.0,0.0,300.97817908201654,150.48908954100827,0.0,1,1,0,150.48908954100827,100.32605969400551,-1.0,-1.0,,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
FORQUILHINHA,2020-07-01,19.0,11.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,31431,15719,97.13,120.8728290603728,6.361727845282778,165.40492397735224,139.95801259622112,248.10738596602837,1,1,1,131.47570880251075,152.68146828678667,-0.26923076923076916,-0.13636363636363635,-0.5128205128205128,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
FRAIBURGO,2020-07-01,26.0,14.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,33481,16921,95.71,153.65522132261688,0.0,106.3766916848886,70.9177944565924,82.73742686602446,1,1,1,98.4969367452672,125.09110966648937,0.44444444444444464,1.166666666666667,0.8571428571428574,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
FREI ROGERIO,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,1144,94.1,0.0,0.0,174.82517482517483,87.41258741258741,262.23776223776224,1,1,1,87.41258741258741,116.55011655011656,-1.0,-1.0,-1.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GALVAO,2020-07-01,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3210,1620,88.36,308.641975308642,0.0,61.72839506172839,61.72839506172839,370.3703703703704,1,1,1,41.15226337448559,82.30452674897118,4.0,4.0,-0.16666666666666674,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GAROPABA,2020-07-01,25.0,12.0,0.0,1.0,0.0,1.0,0.0,11.0,0.0,0.0,29959,15354,95.99,162.82401979940082,0.0,149.79809821544873,78.15552950371239,306.1091572228735,1,1,1,121.57526811688592,173.67895445269417,0.0869565217391306,1.0833333333333335,-0.4680851063829786,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GARUVA,2020-07-01,8.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,18545,9095,95.49,87.96041781198461,0.0,76.96536558548654,142.935678944475,296.86641011544805,1,1,1,95.29045262965,133.77313542239327,0.1428571428571428,-0.3846153846153847,-0.7037037037037037,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GASPAR,2020-07-01,36.0,16.0,0.0,1.0,0.0,6.0,0.0,10.0,3.0,0.0,72570,36696,97.99,98.10333551340746,0.0,100.82842816655766,59.95203836930455,95.37824286025725,1,1,1,75.39423007048906,89.0196933362401,-0.027027027027026973,0.6363636363636365,0.028571428571428692,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GOVERNADOR CELSO RAMOS,2020-07-01,18.0,6.0,1.0,1.0,1.0,2.0,0.0,4.0,3.0,0.0,16915,8398,95.2,214.33674684448678,0.0,119.07597046915933,71.44558228149559,297.6899261728983,1,1,1,111.13757243788204,148.84496308644916,0.7999999999999998,2.0,-0.28,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GRAO PARA,2020-07-01,8.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6277,3113,96.94,256.986829424992,0.0,64.246707356248,32.123353678124,289.11018310311596,1,1,1,64.246707356248,133.84730699218332,3.0,7.0,-0.11111111111111105,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GRAVATAL,2020-07-01,8.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,12435,6255,97.13,127.89768185451639,0.0,127.89768185451639,191.84652278177458,127.89768185451639,1,1,1,143.88489208633095,138.55582200905943,0.0,-0.33333333333333326,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
GUABIRUBA,2020-07-01,8.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,24543,12228,97.82,65.42361792607132,0.0,65.42361792607132,73.60157016683023,49.06771344455348,1,1,1,100.86141096935994,77.69054628720968,0.0,-0.11111111111111105,0.3333333333333335,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GUARACIABA,2020-07-01,8.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,10796,5359,95.72,149.2815823847733,0.0,93.3009889904833,205.26217577906326,111.96118678857997,1,1,1,136.8414505193755,130.6213845866766,0.6000000000000001,-0.2727272727272727,0.33333333333333326,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GUARAMIRIM,2020-07-01,22.0,9.0,0.0,0.0,0.0,2.0,0.0,8.0,3.0,0.0,46711,23306,97.8,94.3962928001373,0.0,107.26851454561059,115.8499957092594,154.46666094567922,1,1,1,110.12900826682686,117.28024256986755,-0.1200000000000001,-0.18518518518518512,-0.38888888888888884,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
GUARUJA DO SUL,2020-07-01,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4829,2469,94.72,121.5066828675577,0.0,202.5111381125962,243.0133657351154,121.5066828675577,1,1,1,175.50965303091667,189.01039557175645,-0.40000000000000013,-0.5,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
GUATAMBU,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8425,4084,94.65,0.0,0.0,24.48579823702253,0.0,48.97159647404506,1,0,1,8.161932745674177,53.05256284688215,-1.0,,-1.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
HERVAL D OESTE,2020-07-01,7.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,21724,11010,96.82,63.57856494096276,0.0,172.57039055404178,99.90917347865577,118.07447774750229,1,1,1,142.2948834392976,130.18468059339995,-0.631578947368421,-0.36363636363636376,-0.4615384615384617,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
IBIAM,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,968,96.61,103.30578512396694,0.0,103.30578512396694,206.61157024793388,103.30578512396694,1,1,1,137.7410468319559,103.30578512396694,0.0,-0.5,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
IBICARE,2020-07-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3269,1615,95.0,185.75851393188853,0.0,247.6780185758514,123.8390092879257,433.43653250773997,1,1,1,165.1186790505676,288.95768833849326,-0.2500000000000001,0.4999999999999998,-0.5714285714285715,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
IBIRAMA,2020-07-01,11.0,5.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,19862,9931,97.64,110.7642734870607,0.0,30.20843822374383,70.48635585540227,100.6947940791461,1,1,1,60.41687644748766,77.19934212734535,2.6666666666666665,0.5714285714285714,0.09999999999999987,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
ICARA,2020-07-01,29.0,14.0,0.0,0.0,1.0,4.0,0.0,9.0,1.0,0.0,59035,29783,97.39,97.37098344693281,0.0,147.7352852298291,144.37766511096933,154.4505254675486,1,1,1,129.82797792924376,145.49687181725594,-0.34090909090909094,-0.3255813953488371,-0.3695652173913043,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
ILHOTA,2020-07-01,16.0,9.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,17046,8398,96.16,190.5215527506549,0.0,142.89116456299118,130.98356751607525,59.537985234579665,1,1,1,99.2299753909661,95.26077637532747,0.33333333333333326,0.45454545454545436,2.1999999999999997,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
IMARUI,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11881,5932,93.15,16.857720836142953,0.0,67.43088334457181,16.857720836142953,168.57720836142954,1,1,1,61.8116430658575,95.5270847381434,-0.75,0.0,-0.9,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
IMBITUBA,2020-07-01,33.0,17.0,0.0,1.0,0.0,1.0,0.0,11.0,3.0,0.0,52579,26793,96.77,123.16649871235025,0.0,119.43418056955174,153.02504385473816,216.47445228231257,1,1,1,141.8280894263427,152.40299083093842,0.03125,-0.19512195121951204,-0.4310344827586208,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
IMBUIA,2020-07-01,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5982,2975,96.17,100.84033613445378,0.0,33.61344537815126,0.0,134.45378151260505,1,0,1,44.81792717086835,67.22689075630252,2.0,,-0.25,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
INDAIAL,2020-07-01,24.0,10.0,1.0,1.0,0.0,3.0,0.0,7.0,2.0,0.0,71549,36036,98.03,66.6000666000666,0.0,61.05006105006105,83.25008325008325,122.1001221001221,1,1,1,95.27509527509527,100.82510082510083,0.09090909090909083,-0.20000000000000007,-0.4545454545454546,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
IOMERE,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2877,1416,98.07,70.62146892655367,0.0,0.0,70.62146892655367,70.62146892655367,0,1,1,70.62146892655367,94.16195856873823,,0.0,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
IPIRA,2020-07-01,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4578,2324,97.06,86.05851979345955,0.0,129.08777969018934,43.029259896729776,43.029259896729776,1,1,1,86.05851979345955,57.37234652897303,-0.33333333333333337,1.0,1.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
IPORA DO OESTE,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9335,4630,97.22,21.598272138228943,0.0,0.0,172.78617710583154,21.598272138228943,0,1,1,93.59251259899209,86.39308855291576,,-0.875,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
IPUACU,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7730,3786,92.17,26.413100898045432,0.0,26.413100898045432,0.0,158.4786053882726,1,0,1,35.21746786406057,61.63056876210601,0.0,,-0.8333333333333334,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
IPUMIRIM,2020-07-01,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7816,3817,95.65,104.7943411055803,0.0,0.0,26.198585276395075,52.39717055279015,0,1,1,34.931447035193436,48.03073967339097,,3.0,1.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
IRACEMINHA,2020-07-01,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3986,1947,95.68,102.7221366204417,0.0,51.36106831022085,51.36106831022085,154.08320493066256,1,1,1,68.4814244136278,94.16195856873823,1.0,1.0,-0.33333333333333337,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
IRANI,2020-07-01,7.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10195,4995,94.88,140.14014014014012,0.0,160.16016016016016,100.1001001001001,100.1001001001001,1,1,1,93.42676009342676,116.78345011678346,-0.1250000000000001,0.3999999999999999,0.3999999999999999,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
IRATI,2020-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069,1024,92.23,0.0,0.0,0.0,0.0,97.65625,0,0,1,0.0,32.552083333333336,,,-1.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
IRINEOPOLIS,2020-07-01,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10285,5041,94.46,99.18666931164452,0.0,119.02400317397343,119.02400317397343,79.34933544931562,1,1,1,112.41155855319714,89.26800238048007,-0.16666666666666663,-0.16666666666666663,0.25,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
ITA,2020-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7067,3526,95.47,28.36074872376631,0.0,113.44299489506524,28.36074872376631,141.80374361883153,1,1,1,75.62866326337682,127.62336925694838,-0.75,0.0,-0.7999999999999999,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
ITAIOPOLIS,2020-07-01,14.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,22051,10698,96.68,130.86558235184145,0.0,46.73770798280052,28.042624789680314,56.08524957936063,1,1,1,59.20109677821399,73.22240917305415,1.7999999999999998,3.666666666666666,1.333333333333333,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
ITAJAI,2020-07-01,166.0,78.0,6.0,6.0,1.0,21.0,0.0,42.0,12.0,0.0,264054,134332,98.12,123.57442753774231,0.0,139.207337045529,131.7630944227734,177.9173986838579,1,1,1,132.01123584353195,144.41830688145788,-0.11229946524064172,-0.0621468926553671,-0.305439330543933,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
ITAPEMA,2020-07-01,61.0,30.0,1.0,1.0,0.0,9.0,0.0,15.0,5.0,0.0,75940,38660,98.14,157.7858251422659,0.0,206.93222969477495,106.05276771857217,279.3585100879462,1,1,1,168.13243662700464,184.51457147784097,-0.23749999999999993,0.4878048780487805,-0.4351851851851851,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
ITAPIRANGA,2020-07-01,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16638,8208,97.81,73.09941520467837,0.0,85.28265107212475,36.54970760233918,73.09941520467837,1,1,1,56.85510071474983,67.00779727095517,-0.1428571428571428,1.0,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
ITAPOA,2020-07-01,33.0,16.0,1.0,1.0,3.0,5.0,0.0,6.0,1.0,0.0,30750,15429,97.61,213.88294769589731,0.0,123.14472746127421,194.43904335990666,291.65856503986004,1,1,1,140.42819798215478,185.79730809946636,0.7368421052631577,0.09999999999999987,-0.26666666666666683,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
ITUPORANGA,2020-07-01,14.0,6.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,26525,13287,96.96,105.36614736208324,0.0,90.31384059607134,97.8399939790773,142.99691427711298,1,1,1,95.33127618474198,125.43588971676577,0.16666666666666674,0.07692307692307687,-0.26315789473684215,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
JABORA,2020-07-01,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4310,2146,95.34,46.59832246039142,0.0,139.79496738117427,279.58993476234855,186.3932898415657,1,1,1,170.86051568810186,178.62690276483377,-0.6666666666666667,-0.8333333333333334,-0.75,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
JACINTO MACHADO,2020-07-01,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10624,5284,95.01,75.7002271006813,0.0,189.25056775170324,0.0,75.7002271006813,1,0,1,88.31693161746152,113.55034065102195,-0.6,,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
JAGUARUNA,2020-07-01,23.0,10.0,1.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0,20375,10336,96.92,222.5232198142415,0.0,193.4984520123839,116.09907120743034,251.54798761609908,1,1,1,128.99896800825593,151.5737874097007,0.15000000000000013,0.9166666666666667,-0.11538461538461542,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
JARAGUA DO SUL,2020-07-01,98.0,50.0,3.0,2.0,0.0,9.0,0.0,29.0,5.0,0.0,182660,92306,98.56,106.16861309124,0.0,97.50178753277143,107.25196628604857,88.83496197430286,1,1,1,99.66849392238858,100.39072938559428,0.08888888888888902,-0.010101010101010055,0.19512195121951215,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
JARDINOPOLIS,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776,877,94.94,114.02508551881414,0.0,114.02508551881414,0.0,570.1254275940707,1,0,1,38.00836183960471,152.03344735841884,0.0,,-0.8,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
JOACABA,2020-07-01,17.0,9.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,30146,15483,97.5,109.79784279532392,0.0,64.58696635019054,58.12826971517148,226.05438222566684,1,1,1,66.73986522853022,109.7978427953239,0.7,0.8888888888888891,-0.5142857142857142,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
JOINVILLE,2020-07-01,364.0,168.0,4.0,16.0,3.0,51.0,2.0,93.0,27.0,0.0,616317,313326,98.43,116.1729317069123,0.0,112.02389843166542,105.00245750432458,118.0878701416416,1,1,1,114.1516078035869,115.37504069244174,0.0370370370370372,0.10638297872340408,-0.01621621621621605,0.0,0.3333333333333333,2020,7,-0.4999999999999997,-0.8660254037844388,1
JOSE BOITEUX,2020-07-01,5.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5985,2927,96.2,170.82336863682954,0.0,136.6586949094636,239.15271609156133,68.3293474547318,1,1,1,204.98804236419542,142.35280719735792,0.2500000000000002,-0.2857142857142856,1.5000000000000004,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
JUPIA,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2555,1238,92.86,80.77544426494346,0.0,0.0,80.77544426494346,80.77544426494346,0,1,1,134.62574044157245,121.1631663974152,,0.0,0.0,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,0
LACERDOPOLIS,2020-07-01,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248,1135,96.69,88.1057268722467,0.0,0.0,0.0,0.0,0,0,0,58.73715124816447,44.052863436123346,,,,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
LAGES,2020-07-01,102.0,53.0,1.0,3.0,0.0,14.0,1.0,27.0,3.0,0.0,164981,85155,96.41,119.78157477540955,0.0,126.82754976219834,85.72602900593036,136.22218307791672,1,1,1,106.47251091147514,127.02327128960913,-0.05555555555555547,0.397260273972603,-0.1206896551724137,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
LAGUNA,2020-07-01,29.0,13.0,1.0,1.0,0.0,4.0,0.0,9.0,1.0,0.0,42785,21948,97.1,132.13049024968106,0.0,95.68069983597594,141.24293785310735,332.60433752505924,1,1,1,145.7991616548205,216.42063058137418,0.38095238095238093,-0.06451612903225812,-0.6027397260273972,0.0,0.0,2020,7,-0.4999999999999997,-0.8660254037844388,1
